,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Cloud,Humidity,Precip (mm),Pressure (mb),Bank,Bar,Beach,Bridge,Cemetery,Church,Clinic,Commercial Building,Community Center,Convenience Store,Fire Station,Gas Station,Government Office,Greenfield,Highway,Highway Pedestrian,Highway Primary,Highway Residential,Highway Secondary,Highway Tertiary,Hospital,Hotel,Industrial Building,Mall,Marketplace,Park,Parking Area,Pawnshop,Pharmacy,Police Station,Post Office,Private Office,Recreational Area,Residential Building,Restaurant,Road,School,Sports Center,Tourist Attraction,Transport Terminal,php-usd-rate,PSE-index-Close,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Out of school youth","Education,Post baccalaureate","Education,Postsecondary","Household,number of households","Housing,dwelling tenure status,Own house rent lot","Housing,dwelling tenure status,Own house rent,free lot with consent of owner","Housing,dwelling tenure status,Own house rent,free lot without consent of owner","Housing,dwelling tenure status,Own or owner,like possession of house and lot","Housing,dwelling tenure status,Rent house/ room including lot","Housing,dwelling tenure status,Rent,free house and lot with consent of owner","Housing,dwelling tenure status,Rent,free house and lot without consent of owner","Labor,Employed","Labor,In the Labor Force","Labor,Not in the Labor Force","Labor,Underemployed","Labor,Unemployed","Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed",Consumer Price Index  - all items,Consumer Price Index -Alcoholic beverages and tobacco,Consumer Price Index -transport,"Consumer Price Index -Housing, water, electricity, gas, and other fuels",Consumer Price Index -Restaurant and miscellaneous goods and services,inflation rate,savings deposit interest rate,bank lending rates,time_epoch_After Midnight,time_epoch_After Work-Hours,time_epoch_Afternoon,time_epoch_Early Morning,time_epoch_Evening,time_epoch_Morning,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,Weather_Clear,Weather_Cloudy,Weather_Rainy,day_night_daylight,day_night_nighttime,placetype_rural,placetype_urban,Children Population,Teenage Population,Adult Population,Retiree Population,Female Children Population,Female Teenage Population,Female Adult Population,Female Retiree Population,Male Children Population,Male Teenage Population,Male Adult Population,Male Retiree Population,crime_label
Highway,-0.147937810216291,-0.14830647535841363,0.07162209205473773,-0.08718642000105527,0.05709205348371503,0.022379051079703297,0.07993576975135457,0.1792094643595368,-0.07931155389125313,-0.0012025103836168065,0.03324046516346245,-0.1610573641885445,-0.0012025103836168624,-0.13876631267201414,0.05425491355696451,0.2560399122997379,0.06859195974828097,0.03324046516346235,0.0775262890201362,0.06859195974828092,0.15176559317766744,1.0,0.05577022777958911,0.03324046516346245,0.19498884251703372,-0.13971840570864302,0.38644691047283364,,,,,-0.018976589767113073,0.1260850343912232,,,-0.01897658976711299,0.1008131331377881,,0.19399811905210312,,0.15266852120769414,-0.08201212578598818,0.023783740605938842,0.011890395250829909,0.14480492908734877,,-0.0872527425401803,0.0998627580552341,-0.05133112374652491,0.2758817009708384,0.2759807408065949,0.27585214346875786,0.27598709330080046,0.27673804584310224,0.27620080852556234,0.2674484822124422,0.2737785652661782,0.2759174066136403,0.2737829703623066,0.2756989858655761,0.2763356696033624,0.2758804981573472,0.2743964319314181,0.27673250699236573,0.31727802445320064,0.2759633310922505,0.2758515199954804,0.27588078099286345,0.276172481845321,0.2751395501973284,0.276166176692694,0.275445951980432,0.275859257616239,0.2751206321494916,-0.07376180076210824,-0.038966446496852325,-0.07371105585113484,-0.07389493845984937,-0.065197758759512,0.12758598966416979,0.09135790605455875,0.11127370998043278,0.27723690210286767,-0.23670506534144664,0.04912107319913393,-0.04529674381268547,-0.10248388287620099,0.04912107319913402,0.0690775343143454,0.13859271579474802,-0.12265605912891106,0.04576995547316996,0.1144003941611408,-0.19373596432099208,-0.058650322997842064,-0.0012025103836167963,-0.014147261325514053,0.023783740605938814,-0.012119340868549792,0.012119340868549792,-0.14487720614497157,0.14487720614497154,0.27585765956536273,0.27602885501367563,0.2758703816262448,0.2759331843377665,0.2758728439578741,0.276008439285639,0.27586027518214257,0.27467315311190854,0.27604199546995817,0.27588360234785925,0.2760496161019295,0.27553521478187687,0.05912913248918558
Highway Pedestrian,-0.2074412384010665,-0.15787617745389665,-0.056312482010005424,0.058329786143283,0.17683562662713515,0.14228261566177938,0.10546012411553642,0.30521100868157836,0.21473497877875164,0.5163158553790476,0.3052110086815783,0.43606067444611035,0.6708281558035921,-0.08147883221029004,0.5491274749130846,0.30340366203931185,0.3424092082132313,-0.06619033923214934,0.6252180871986254,0.05501311378495112,-0.09456737518108405,0.05577022777958911,1.0,0.3052110086815783,0.33516956943521514,0.3640489155152376,0.1745847790289666,,,,,0.22331235494672103,-0.04656903154237995,,,0.37570794852522643,0.37570794852522665,,0.13225804696186502,,0.18755194756690832,0.6298053026415109,0.38225305447499663,0.6057952195527458,0.32075909869988867,,0.4900632990104821,0.2218109298773366,-0.17921062260283777,0.4283181967565069,0.42851548778805626,0.42827762250566576,0.42834841782015953,0.42759213267834223,0.42843198114871656,0.4391803314631,0.4279661307636798,0.42824208303945943,0.4283931971865352,0.42862278805471227,0.4296946262986392,0.4282858974341833,0.4286470988736351,0.4276228973026094,0.3280495666887891,0.4282833173756823,0.42832077566385984,0.42837249631739,0.4285049766761559,0.427944870384698,0.42839191479973965,0.4281765090583521,0.42830181694804165,0.4261335746939186,-0.11458162205622117,-0.06044181451661372,-0.1142109445180736,-0.10433875908453423,-0.09370672698008481,0.2509427227917597,0.187171497296456,0.20509829717975533,0.021677496243981128,-0.12949390954568846,-0.07975884168752896,0.24202995692000334,-0.04898225318619116,0.0032890243994855677,-0.12173530571273967,-0.09176329724458016,0.052778954105413715,-0.060332830181163505,-0.07975884168752885,0.20539120944763564,0.10548947150264873,-0.024477196106858615,0.10156037152879487,-0.12708149040593567,-0.03189959010566039,0.03189959010566039,-0.3989212201187496,0.39892122011874953,0.428189490945141,0.42827103742485256,0.4282986567503813,0.42846267306836,0.4281690508873041,0.4285654759199913,0.42836105100584276,0.42794360050214947,0.4283085440411017,0.42830950180529676,0.42817285983152176,0.4281190216259618,0.09433044719774529
Highway Primary,-0.14080381913751094,-0.11351092030866393,0.035069627362085305,0.017155747938082735,0.10864810953583723,-0.046808424456080855,0.042283698548154086,-0.02020202020202018,-0.014213381090374008,0.3698001308168196,1.0,0.3355324211208847,0.3698001308168196,-0.024868236565099688,0.26174644017824095,-0.0288630039673879,-0.04168702663204807,-0.020202020202020145,0.4287637855957338,0.22146232898275592,-0.02886300396738792,0.03324046516346245,0.3052110086815783,1.0,0.10229744236669226,0.26174644017824095,0.021345701865174923,,,,,-0.024868236565099698,-0.014213381090374008,,,-0.024868236565099695,-0.024868236565099698,,0.29518084966124436,,0.35431783124918476,0.2214623289827562,-0.038786669871553894,0.34033059783821373,0.2649231947785385,,-0.03243745600673015,0.11606620732309834,-0.06819834492816533,0.23737421578988763,0.23703676397254453,0.2370545143947455,0.23703544447789246,0.2377609354648817,0.23678126984488687,0.23866639582183102,0.23880685582203545,0.23695044887454086,0.2383769074571564,0.2373641318401737,0.23823427808646025,0.2368542072071817,0.23725483770636907,0.2360824967503555,0.15751683774942468,0.2369537938991983,0.23704760685576418,0.23700875380367567,0.23704901961100375,0.2369858721394642,0.2369234343743051,0.23655445820783053,0.2369153720904524,0.24230702663489326,-0.10529378786382958,-0.08645448353588048,-0.10451502547341267,-0.10105745850436595,-0.0967382579550835,0.10165560366840982,0.10616227986039335,0.11934993794186376,0.07885807643226037,-0.07718164261666083,-0.049690399499995395,-0.0593599879950373,0.14048530492158864,-0.049690399499995326,-0.05935998799503735,-0.06841751165065937,-0.054629564779757486,0.132967970893078,-0.04969039949999535,-0.0639414113740391,0.1908234430398593,-0.05462956477975752,0.07062685846263647,-0.03878666987155391,-0.10807077740672048,0.10807077740672048,-0.27741679285882626,0.27741679285882626,0.23709023525086612,0.23698226045918974,0.23705885080009848,0.23749884827257992,0.23701208066423043,0.23725524052698863,0.23701683562856055,0.23810245635441396,0.23683662188283627,0.23740812393846017,0.23705466460606386,0.2370665435483763,0.05661710036252612
Highway Residential,-0.0026797414517359857,0.011324229292754612,-0.08802336500909368,-0.06562724507425215,-0.06729476496624222,-0.15379385088871328,0.027642422433820302,0.27741679285882626,0.19518001458970635,0.0944938714499082,0.10229744236669226,-0.10404202164530071,0.31305603213175653,-0.08964214570007943,0.3035601473722731,0.27125241357524865,0.12075153489593216,0.2774167928588256,0.4019583471213317,0.21109157211437016,0.39635055864876445,0.19498884251703372,0.33516956943521514,0.10229744236669226,1.0,0.12902746301971385,0.39766881893843137,,,,,0.19778187702080982,-0.05123475382979803,,,0.3414938883812551,0.1977818770208101,,0.3329629638825614,,0.14750412656857445,0.2110915721143702,0.3404986849683713,0.2662787876734796,0.28408789396136735,,0.3329629638825617,0.0811625065756175,-0.07194695046895958,0.5207803699124391,0.5214952977466237,0.5213170917232103,0.5214296583646317,0.5217879707781927,0.522452875346346,0.5370580370774642,0.5199891755417797,0.5213864098084765,0.5248890579745219,0.5215009865689612,0.5147307453424952,0.5215317371309964,0.5225855748165227,0.5211448662981234,0.42593665778837325,0.5214248040790184,0.5213926780833253,0.5214235139629853,0.52148755675069,0.521305158264428,0.5216835580235856,0.5216771126103478,0.5215233156492777,0.5113289704883438,0.09426017559759811,0.13807873426686443,0.09652686374686328,0.10801361504255694,0.11501199592701616,0.07340332749638896,0.09733392143868033,0.17168004755317245,0.1447535904687755,-0.04550522133284543,-0.022486701751296443,-0.07675893624261021,-0.0767589362426102,0.05582905262390821,-0.14536648102582816,-0.05933799470820696,0.021639817889291927,0.17862394185842523,-0.022486701751296412,0.09555270165821782,-0.0881558548012579,-0.051214235671324236,0.07092081432669758,-0.0437512276775002,0.16745610174101122,-0.16745610174101122,-0.3988095238095236,0.39880952380952356,0.5212615513901416,0.5214924773401173,0.5214442979498457,0.5207058843366021,0.5211009504272647,0.5214247802098142,0.5213286221530932,0.5200357559251505,0.5215724498139098,0.5209245715952374,0.5213092989660671,0.5203787590728722,0.08228733626379268
Highway Secondary,0.05136534350455478,0.10997201466899136,-0.02470338031924034,0.15019660811159613,-0.039925388591107634,0.050817502231262975,-0.004483196193463073,0.26174644017824106,-0.054302098934736844,0.07329343356467881,0.26174644017824095,0.373962032795055,0.496301250137968,0.3222040335240484,0.3807134894091415,0.13184558848543618,0.1030028577888703,-0.07718164261666077,0.45237221550735124,0.10300285778887035,-0.11027085582418292,-0.13971840570864302,0.3640489155152376,0.26174644017824095,0.12902746301971385,1.0,-0.037820785378136296,,,,,0.322204033524048,0.18415494421345535,,,0.3222040335240482,0.18313306178930944,,-0.015086767503262915,,0.39710306372915,0.5401158257164298,0.31661703415135645,0.5699188519965699,0.3629254442079677,,0.09375348377027677,0.29172168608311577,-0.2924521489449177,0.28123199734165577,0.2809626337794797,0.28110617950091066,0.2809767012896152,0.2829294202366388,0.2813282744275806,0.25490157587836615,0.2827417745938948,0.28109895787721967,0.28321063639779764,0.28117776011081264,0.28253859651300256,0.28123625559330695,0.28153654295485575,0.28006733416186885,0.2929104764445925,0.2810037971631552,0.28114023340189365,0.2811152745453703,0.2807702330145594,0.2817671291376884,0.2809098333360552,0.2811212577424427,0.2811504008692287,0.2841226285515099,-0.14316981231168033,-0.07472475216029104,-0.13847742916300057,-0.13159914921760416,-0.11317907260037399,0.2931759076835733,0.3235069239926173,0.37251532890397354,-0.10372255468480135,-0.06967670011148275,0.03751813032738013,0.10517533600859408,0.10517533600859426,-0.038268492933927645,-0.027608525702255988,-0.2009760615942753,0.07329343356467863,0.08770813847784888,0.11330475358868781,0.00812209433287055,-0.021914224972674486,-0.06770917195975103,0.03284878422310848,0.03773633255873731,-0.020862501802028293,0.020862501802028293,-0.3035601473722732,0.3035601473722731,0.2811521239141811,0.281045196627455,0.2810215112626539,0.28113270231101645,0.28117002267808267,0.28116184129528876,0.28118121215802694,0.2809615933600094,0.2810662699217781,0.28095985757451364,0.2809978345836197,0.28077720070735424,-0.054093446602840094
Highway Tertiary,-0.13957572961507042,-0.07194854878412339,0.20623694379100083,-0.07535946411603768,0.05042687105154265,-0.09696129995683067,0.07693397570735554,0.1650734277573532,0.11613945106217427,0.08761944109751582,0.021345701865174923,-0.17484948582890392,0.14741378941406405,0.20320171007804688,0.20092292232134937,0.23584349251340564,0.2664844872478734,0.0213457018651749,0.2509128359593262,0.26648448724787327,0.1331702479278286,0.38644691047283364,0.1745847790289666,0.021345701865174923,0.39766881893843137,-0.037820785378136296,1.0,,,,,0.08525129215918058,-0.0861033861323018,,,0.20320171007804688,0.20320171007804677,,0.1727400181582016,,0.2920424032332925,0.04404702268559873,0.23808863654725562,0.14718408324667623,0.2918727779054638,,0.2650508215125845,0.10230514494676471,-0.11103695979529549,0.34669183865034525,0.34662640400242806,0.34669507006753336,0.34680955479806064,0.3460323813440665,0.3472094629518707,0.3580399895841411,0.3443802174899437,0.34685393335540565,0.34477671903840545,0.3465504118860693,0.3477121820526128,0.3469840351113878,0.34560310015783036,0.3472537787093931,0.313847384661258,0.3468672807641784,0.3468137137159432,0.34676692538087545,0.3471187035928124,0.34658804967537377,0.34679326141926287,0.3465321648502787,0.34693601751350145,0.3432587351559773,-0.08963709585172626,-0.057325483497179176,-0.08460587246394391,-0.0842106440044956,-0.07677646804381295,0.15542639028826638,0.1179098217915765,0.12038799564347782,0.22582073286737445,0.05767669770165803,-0.17246599130468449,-0.19067028966046695,-0.13436122750927634,0.14891897404168267,0.20349314539786686,-0.05580340943125443,-0.03196925553558012,-0.044524204994772644,0.020364987903136022,-0.11975567716995753,0.04978429284907279,-0.031969255535580006,0.025870070473401615,0.0015612369609656258,0.051847935899644856,-0.051847935899644856,-0.20030001936702316,0.20030001936702324,0.3467334223298753,0.34700831893231404,0.34680996154006705,0.34621813526993894,0.34677265528072887,0.3464510048958631,0.34634407685808644,0.34519082892435254,0.34725230223860454,0.3462230678166156,0.34674023008368077,0.34596703326795614,0.019562335746633717
Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marketplace,0.1626089544741943,0.045222966629871374,-0.10759642199548937,-0.17365548633028702,-0.09509309084495894,-0.06952121679994852,0.05205029040797138,-0.024868236565099674,-0.01749635530559417,0.28106121993713795,-0.024868236565099698,-0.03552971452670049,0.28106121993713795,-0.030612244897959152,0.18313306178930913,-0.03552971452670054,0.5965461817317874,-0.024868236565099705,0.5277986629117487,-0.05131580057907854,-0.03552971452670058,-0.018976589767113073,0.22331235494672103,-0.024868236565099698,0.19778187702080982,0.322204033524048,0.08525129215918058,,,,,1.0,0.5715476066494082,,,0.6564625850340136,-0.03061224489795908,,-0.039929785312496295,,0.09859495708160057,0.3805921876281656,0.41152096267264493,0.4189393799604338,0.20275286481682758,,0.22893076912497812,-0.027754417434145345,-0.030704993203084813,0.3572701977912494,0.3576004277845848,0.35743370404696506,0.3573862864620401,0.3575345902592882,0.3574963259915692,0.37106669658183417,0.35674871797373886,0.35745228025845666,0.3552634271601643,0.3574063085040237,0.3561758449456585,0.3575354100343391,0.35812966974882193,0.3578559141528083,0.3634570438140501,0.3574508404285184,0.3574228780676726,0.3574521453460075,0.35736509091866564,0.35768393429575307,0.35767388371139336,0.3578532153673305,0.3574868029757323,0.35516922189130573,-0.010339696312990523,0.003217474153528994,-0.011918175900400221,-0.020996648857638862,-0.014530380257096697,-0.009957360342094412,-0.014260479981562975,0.01563516011240525,-0.10301575072754249,-0.09500888168016781,0.12604268619758005,0.09093257859606317,-0.07307082208612223,0.12604268619758022,-0.07307082208612224,-0.08422043181374103,0.281061219937138,0.08381712309575885,-0.061167774184119686,-0.07871045214561992,-0.057999853067225104,0.10690672169388084,-0.0594090604701369,-0.04774552605594222,0.23011064750195098,-0.23011064750195098,-0.3414938883812558,0.3414938883812558,0.3574074117575593,0.3573586193494508,0.3574639173328477,0.3571814725769538,0.35742148471663265,0.3572695811310111,0.3575305805559792,0.35686604741753736,0.35752141468925064,0.35736634807757717,0.35739128066201703,0.35734002259643327,0.08682123342424662
Park,0.17827343723765443,0.18211268931028543,-0.06839008926804975,-0.09652053670604012,-0.23514948188068566,-0.03973468507336525,-0.03417995363907385,-0.014213381090374018,-0.009999999999999992,0.2601774542351971,-0.014213381090374008,-0.02030692330267236,-0.03843530573929039,-0.01749635530559415,0.18415494421345538,-0.020306923302672374,0.34095454242464673,-0.014213381090373999,0.30166206257996825,-0.02932942300427062,-0.020306923302672385,0.1260850343912232,-0.04656903154237995,-0.014213381090374008,-0.05123475382979803,0.18415494421345535,-0.0861033861323018,,,,,0.5715476066494082,1.0,,,-0.01749635530559415,-0.01749635530559415,,-0.022821773229381986,,0.24928469095164543,-0.029329423004270633,-0.027288841145490763,0.23944379994757287,-0.025131234497501757,,-0.02282177322938199,0.03266148634543166,-0.010443151408752684,0.16700756440749262,0.16677014600915546,0.16678263453816083,0.16676921766237887,0.1672796458162265,0.16659038995671943,0.16791669364544612,0.16801551601523362,0.16670941795475747,0.16771302052725287,0.16700046971999366,0.16761267187003362,0.16664170593975747,0.16692357448084555,0.16609875950644978,0.11082291873261801,0.166711771388213,0.16677777465370594,0.16675043910853088,0.16677876861512195,0.16673434043076654,0.16669041156910996,0.16643081382517508,0.16668473924962363,0.170478104466639,-0.07716148046943035,-0.06286216970857256,-0.0779079881293068,-0.08728090253847672,-0.08067058688530065,0.028625411105783843,-0.01728276831346023,-0.025653373742690652,-0.05887840577551909,-0.05430209893473682,0.28603877677367795,-0.04176345347922799,-0.04176345347922801,-0.034960294939005064,-0.04176345347922801,-0.048135986234123386,-0.03843530573929052,0.2304886114323227,-0.03496029493900512,-0.044986770542121954,-0.03314967720658992,-0.03843530573929057,0.04969039949999544,-0.027288841145490766,0.13151918984428565,-0.13151918984428565,-0.19518001458970652,0.19518001458970655,0.16680776638813613,0.16673179938845484,0.16678568546976213,0.16709525113164353,0.16675277976240735,0.1669238578902731,0.1667561251763521,0.16751992706061217,0.16662933356738976,0.16703142090466025,0.1667827402211909,0.16679109779792578,-0.04826560380595498
Parking Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawnshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pharmacy,0.1377248568955674,0.029140151032628413,-0.04728988136538698,-0.15692644574771267,-0.0749016356760574,-0.0695212167999485,0.05205029040797139,0.3937470789474115,-0.017496355305594173,0.10690672169388081,-0.024868236565099695,-0.03552971452670048,0.45521571818039513,-0.030612244897959166,0.18313306178930944,-0.035529714526700534,0.3805921876281657,-0.024868236565099712,0.5277986629117482,-0.05131580057907856,-0.03552971452670059,-0.01897658976711299,0.37570794852522643,-0.024868236565099695,0.3414938883812551,0.3222040335240482,0.20320171007804688,,,,,0.6564625850340136,-0.01749635530559415,,,1.0,-0.03061224489795914,,-0.039929785312496247,,0.0985949570816006,0.5965461817317875,0.6411542070369386,0.41893937996043384,0.20275286481682767,,0.49779132356245304,0.03713668564849944,-0.06875733523180227,0.2808602698861207,0.2814687617461305,0.2812840782377262,0.28133245193748496,0.28109695143092356,0.2817889657525705,0.29379301337613295,0.2796970979900238,0.2813611757074707,0.28018806661444107,0.28118960673299054,0.27977935203226734,0.28151093705143565,0.2818025154799714,0.281806578686669,0.27867838001446815,0.28138176146350885,0.2813126968449181,0.2813726556462888,0.2813499818094461,0.2814639426977048,0.281599968441722,0.28183091270365795,0.2814634074799871,0.27389111741408384,-0.0042584879468007255,0.014696136511247137,-0.003625348684064507,-0.0009184294425514838,0.0052929838322147895,0.05008403634754957,0.08465135422758738,0.12160265595326648,-0.10301575072754257,-0.09500888168016793,0.12604268619757986,0.09093257859606318,-0.07307082208612224,0.12604268619758024,-0.07307082208612224,-0.08422043181374084,0.281061219937138,-0.07590984733200815,0.12604268619757988,-0.07871045214561986,-0.05799985306722507,0.10690672169388085,-0.05940906047013677,-0.04774552605594222,0.23011064750195098,-0.23011064750195098,-0.1977818770208099,0.1977818770208099,0.28123579710698915,0.28133500731608274,0.2813468832272054,0.28083853482795107,0.2812033013664456,0.2811869679181818,0.28137107558353325,0.2800265341160761,0.2815603115149278,0.28093816440424274,0.28126464652055405,0.28090423227023165,0.18958230267247614
Police Station,-0.16088431404795217,-0.11560518934255856,-0.02316726511334622,0.12746724415605068,0.133743401069259,-0.03778497771839007,0.16390304213573975,0.3937470789474114,-0.017496355305594166,0.10690672169388071,-0.024868236565099698,-0.03552971452670048,0.28106121993713784,-0.030612244897959145,0.32220403352404764,0.5625538133394242,0.16463819352454398,-0.02486823656509969,0.5277986629117475,-0.0513158005790785,-0.03552971452670057,0.1008131331377881,0.37570794852522665,-0.024868236565099698,0.1977818770208101,0.18313306178930944,0.20320171007804677,,,,,-0.03061224489795908,-0.01749635530559415,,,-0.03061224489795914,1.0,,-0.039929785312496205,,0.2673761547975605,0.16463819352454362,0.4115209626726448,0.2549359792782484,0.4494762304373049,,0.22893076912497795,0.09346039437185154,0.07620716924073222,0.22385130023815344,0.22402142400282798,0.2240170832185828,0.22402174250902865,0.2255059413739308,0.22412812743100755,0.25515617177328187,0.22262182392801252,0.2241063494889591,0.21836129910619811,0.22383064560633673,0.22135850451026232,0.2242184556087907,0.22484195259276923,0.2249697069172384,0.27867838001446826,0.2241424441312493,0.22404278193862306,0.22410662115138422,0.224101102761565,0.22429894899916863,0.22442491891514516,0.22490780923135112,0.22416324600503412,0.22106034950388964,-0.13417521213358238,-0.13413065819571884,-0.13343999010901209,-0.13222998441722295,-0.1353889548661242,0.07009783524409771,0.01845651133377145,-0.010268005537583115,0.1637686293617344,-0.0950088816801679,-0.061167774184119734,-0.07307082208612223,0.09093257859606314,-0.06116777418411975,-0.07307082208612223,-0.08422043181374102,-0.06724777654937647,0.0838171230957589,-0.06116777418411961,0.07716710994668602,0.1372663189257662,-0.06724777654937647,0.08694008849288339,-0.0477455260559422,-0.13303271808706532,0.13303271808706532,-0.19778187702081007,0.19778187702081004,0.22394676232770191,0.22409929523256658,0.22410889746434196,0.2235813315161987,0.22403966385380536,0.22366516803859257,0.2240870265066761,0.22327369856561943,0.22417363867885165,0.2238054590547481,0.2240934833302478,0.22425985193920708,0.018313853925427028
Post Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Office,-0.09949546132935858,-0.12561869785946828,-0.023925776991235357,-0.008925893601760722,0.12704433988909553,-0.08447221326407665,0.06789299276715047,-0.03243745600673012,-0.02282177322938204,0.048581270672347084,0.29518084966124436,-0.046343999860004,0.0485812706723471,-0.039929785312496247,0.42027423759089505,0.4217303987260379,-0.06693494407520832,0.6227991553292193,0.07716651041527246,0.7781187248742962,0.42173039872603857,0.19399811905210312,0.13225804696186502,0.29518084966124436,0.3329629638825614,-0.015086767503262915,0.1727400181582016,,,,,-0.039929785312496295,-0.022821773229381986,,,-0.039929785312496247,-0.039929785312496205,,1.0,,0.1726353256579447,-0.06693494407520822,-0.062277974431501605,0.03304135690539761,0.13573764254008247,,-0.052083333333333245,-0.019417866529518827,0.0666584617654419,0.38114087624991866,0.3805990453651857,0.38062754640287816,0.3805969267132241,0.3817618142709236,0.38018881017865475,0.38321567038039644,0.3834412005517244,0.3804604531765721,0.38275085220876365,0.3811246849149953,0.3825218387788706,0.3803059223514486,0.38094919634396956,0.3790668223137835,0.25291755199340255,0.3804658241290358,0.38061645528478294,0.38055407072347464,0.38061872368098654,0.3805173306861515,0.38041707723425633,0.3798246291499625,0.3804041319953565,0.3890612640712513,-0.08091021388668587,-0.10876782102625387,-0.08094662890781236,-0.07850934026655464,-0.08701549185669957,0.006590982133245444,-0.020982854245506714,-0.0786336866893782,0.1788167423661087,-0.12392701877680258,-0.07978559231302793,-0.09531160645787792,0.033041356905397785,0.06672976811635074,-0.09531160645787787,0.006938201444259904,-0.08771618315840474,0.025991373003137724,0.066729768116351,0.019325701188414732,0.07716651041527249,-0.08771618315840475,0.11340230290662831,-0.06227797443150165,-0.07878940455588077,0.07878940455588077,-0.4454354031873732,0.4454354031873732,0.38068490174097547,0.38051153157701123,0.38063450916979247,0.3813409929032988,0.3805594125106725,0.3809498431345385,0.3805670473385133,0.3823101786779886,0.3802776864038001,0.38119532100676,0.38062778759029325,0.38064686106239215,-0.002919656220054359
Recreational Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Residential Building,0.030503599046909635,0.1458265622392853,0.12860670441878988,0.05781228050414916,-0.0570980783491993,-0.12041447850517577,-0.0821584556914667,0.3543178312491847,-0.04011477785428777,0.10250586479707965,0.35431783124918476,0.06545954870282908,0.2736313580946834,0.26737615479756055,0.39710306372914944,0.3593001895466398,0.09454365710443559,-0.057016662499868725,0.44263074477214387,0.3067416430499464,-0.08146077171907622,0.15266852120769414,0.18755194756690832,0.35431783124918476,0.14750412656857445,0.39710306372915,0.2920424032332925,,,,,0.09859495708160057,0.24928469095164543,,,0.0985949570816006,0.2673761547975605,,0.1726353256579447,,1.0,0.20064265007719104,0.2289903970333912,0.4770706342527472,0.5052671039273984,,0.040543144662093154,-0.04212633977401522,0.04670243161843476,0.24996302460267583,0.24988071988780725,0.24975005541085554,0.24973560821962784,0.25111553668109043,0.2498264670495823,0.24648957708228741,0.25056699430197377,0.24977112888672914,0.25185638312035485,0.2501039145857195,0.24846247083575906,0.2497610591210083,0.24983619467995416,0.24940550672010078,0.19465125729220165,0.24972504933515788,0.2498054695194603,0.24975903052375442,0.24969811937954514,0.2500910044343079,0.2497883821494564,0.24960747814061696,0.24977724000100543,0.25459763288442205,-0.0003025369114022854,0.005108097530090412,0.0038586350187282447,0.00696961333280689,0.00532845955900349,0.004210602952455276,0.025619175299520416,0.04390752471778707,0.09149095541264776,-0.012853421142851503,0.13568912033414712,-0.08695769085877836,-0.006382215842846119,-0.1402424465198568,-0.006382215842846021,0.026859279172714235,-0.15418237514932662,0.0613810047225645,0.04371193138281253,-0.027296989512792018,0.05889078578513519,-0.15418237514932678,0.1993319337433121,-0.10946858004523083,-0.0076547120640996875,0.0076547120640996875,-0.21811036724831864,0.21811036724831862,0.24989160098397598,0.2498044405357699,0.2497865740095799,0.24995546920464637,0.24981484776457957,0.24972676726602652,0.2496886177733996,0.24952988269996956,0.2498060474658137,0.24974082510447576,0.24975547010420762,0.2491201699941187,0.05881806222561692
